path,tracked,status_code,exists_on_disk,size_bytes,sha256,source_table,generated_by,reporting_task,maintenance_context
preview/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/preview/issues-effectiveness.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/preview/issues-log-tickle.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/preview/project-plan-next-step.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/preview/project-plan-progress-data.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/preview/state/boilerplate-state.sqlite,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/preview/state/project-state.sqlite,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/preview/version.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/preview/workbook-refresh-status.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/files/settings.gradle,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T214702Z-0.2.0-beta.1-governance-events-workbook/manifest.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/AI-POLICY.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/README.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/SESSION_CHANGELOG.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/VERSION,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/build.gradle,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/API.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/boilerplate-sync-candidates.xlsx,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/issues-log-template.csv,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/issues-log.csv,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/policy-governance-events.csv,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/policy-governance-events.xlsx,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/project-plan-progress.csv,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/project-plan-progress.xlsx,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/project-plan.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/README.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-boilerplate-sync-triage-workbook/README.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-boilerplate-sync-triage-workbook/apply-checklist.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-boilerplate-sync-triage-workbook/fresh-session-prompt.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-boilerplate-sync-triage-workbook/templates/build-gradle-snippets.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-boilerplate-sync-triage-workbook/templates/policy-readme-snippets.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-consolidated-framework-sync/README.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-consolidated-framework-sync/apply-checklist.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-consolidated-framework-sync/fresh-session-prompt.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-consolidated-framework-sync/templates/changelog-entry.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-governance-events-workbook/README.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-governance-events-workbook/apply-checklist.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-governance-events-workbook/fresh-session-prompt.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-project-level-rollback-governance-log-sync/README.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-project-level-rollback-governance-log-sync/apply-checklist.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-project-level-rollback-governance-log-sync/fresh-session-prompt.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-project-level-rollback-governance-log-sync/templates/process-evolution-entry.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-project-level-rollback-governance-log-sync/templates/session-changelog-entry.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-project-level-rollback-governance/README.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-project-level-rollback-governance/apply-checklist.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-project-level-rollback-governance/fresh-session-prompt.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-sqlite-state-tooling/README.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-sqlite-state-tooling/apply-checklist.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-sqlite-state-tooling/fresh-session-prompt.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-workbook-change-driven-guard/README.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-workbook-change-driven-guard/apply-checklist.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/docs/update-packages/pz-boilerplate-intelliJ/2026-02-18-workbook-change-driven-guard/fresh-session-prompt.md,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/preview/afp-diag.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/preview/afp-meta.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/preview/afp-output.html,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/preview/afp-output.pdf,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/preview/fidelity-report.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/preview/issues-effectiveness.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/preview/issues-log-tickle.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/preview/project-plan-next-step.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/preview/project-plan-progress-data.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/preview/state/boilerplate-state.sqlite,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/preview/state/project-state.sqlite,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/preview/version.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/preview/workbook-refresh-status.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/files/settings.gradle,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/20260218T215420Z-0.2.0-beta.1-governance-breach-and-trust-sot/manifest.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/checkpoints/index.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/ci-artifacts/latest/AI-POLICY.md,1,,1,4661,362e33f8abb5050017c995d6ba73f8427553b944912544ed4d1552d9d1a251bc,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/ci-artifacts/latest/NATIVE_RENDERER_PLAN.md,1,,1,6528,c48ff48d8f9b0e36a4afbd14e02ac60e2c335b2439c64055a8bbb7b357645391,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/ci-artifacts/latest/SESSION_CHANGELOG.md,1,,1,35988,c92114c95506b86509e220de349dc4c56a59d63cf885a68417c2ffd76bbd52c1,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/ci-artifacts/latest/afp-diag.json,1,,1,14879,3646c33dad1546b12854c076ca1d358c9c7fc3d1edee2819f725d4ef5e77c4b1,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/ci-artifacts/latest/afp-meta.json,1,,1,58455,1fd6fd98bd19bfe7cca64d00056925cf08d949c9db012a6a6553768f21030d6e,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/ci-artifacts/latest/afp-output.html,1,,1,3461,f9028529313a32541fadf1c16ac3deb8f209a6970046bbe83a2805afa186ef9b,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/ci-artifacts/latest/afp-output.pdf,1,,1,1957,f12388a8ce74aab3e10cf74ea35633da3186f6b91504e6fa405a38ee25e9f794,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/ci-artifacts/latest/documentation-manifest.json,1,,1,2808,9cc5dc694d47c2a99e7300446b7ef2caaa3a4fedfbbb694589eb75e0c89d35f6,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/ci-artifacts/latest/fidelity-corpus.txt,1,,1,153,e3750b6d368a66e26ac0885f120f4eaa9e3064393c2d396fbda6d942d80b8f32,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/ci-artifacts/latest/fidelity-report.json,1,,1,2013,9cbf974dc9596d5db8a3a85ed1580aae384c09b007c03fa024bc12e11a49c06f,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/ci-artifacts/latest/index.json,1,,1,2772,ca2b818475812cc9e5a03d73daad461c64b754b6575630f6a6dd716126764061,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/ci-artifacts/latest/project-plan-next-step.json,1,,1,3571,a511af9df9ab61a76caf98102ea444b439858aaf0c868ad18dbaf83a4a49313f,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/ci-artifacts/latest/project-plan-progress.csv,1,,1,4533,f32c48b7efc12158f2d7178ad06373ea814a7c386923112ea83df716366ce286,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/ci-artifacts/latest/project-plan-progress.xlsx,1,,1,18041,c4e3a68c187e0e3307137589cc5110e2af7ce2ee93094b65ec5acc1070ad09c0,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/ci-artifacts/latest/project-plan.md,1,,1,6592,b2a7b0a1a7767a4868ace79fce7d1aaeb6488b0707c3ee7f4b6f00d34603a849,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/documentation-manifest.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/fidelity-report.json,1,M,1,2013,76850c407f00a718151af483f3df978b686a706c0f4e2fa059c1515027533554,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/governance-alerts.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/ibm-output.html,1,,1,4820,95dd15248ddb72e4f994073ddccd1c6991219cb28f9c05957f8a28610d9aefdd,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/ibm-output.pdf,1,,1,30009,51b8b17a229a690fff1ac252a5756e0b0f05958210920cfca1d4dd4431d2e7ed,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/issues-effectiveness.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/issues-log-tickle.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/project-plan-next-step.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/project-plan-progress-ai.xlsx,1,,1,6956,6c8b6b94f3b4f8070e7c077ae945958e9bf2f7699d20a0348106f57f0a636e18,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/project-plan-progress-ai.xlsx.zip,1,,1,7209,83dfb289ebf359ef1c4d2afac2c9ddca07b6d902a097b92cb26d287be8d4612a,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/project-plan-progress-data.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/project-plan-progress-poi-scratch.xlsx,1,,1,30695,734f06f4e70eb2dee099480827f78a79ca3c3b214157cfca351ecc06fe00f820,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/project-plan-progress-test-from-backup.xlsx,1,,1,18041,c4e3a68c187e0e3307137589cc5110e2af7ce2ee93094b65ec5acc1070ad09c0,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/project-plan-progress-test.xlsx,1,,1,28185,fe9d7f58776c2ae038303aa8c50ad28543c7348be023e86c44f151e999966837,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/state/boilerplate-state.sqlite,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/state/project-state.sqlite,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/version-control-ledger.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/version.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
preview/workbook-refresh-status.json,1,D,0,0,,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
pz-boilerplate-intelliJ.zip,0,??,1,270365482,947a0420834dd1337a3a3f0fd74b953cc47dc4a83f2bbf1f4e1948b19c20991a,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
sampleData/image-heavy.afp,1,,1,826,ba58ab856de5c92ea28b854470468b8fd600901396f6f3ee2e06fb4f0cb280fd,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
sampleData/sample.afp,1,,1,12784,553a336db9283ebbf85092320b68c060aacdbea4138fa720810f09431f86b73a,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
